id	species
GCF_004119635.1	Bacillus subtilis
GCF_003719775.1	Shigella flexneri
GCF_001693385.1	Bradyrhizobium icense
GCF_002073595.2	Neisseria meningitidis
GCF_003293655.1	Mycobacterium tuberculosis
GCF_000189535.1	Pseudarthrobacter phenanthrenivorans
GCF_002162335.1	Cellulosimicrobium cellulans
GCF_000520875.1	Rhizobium leguminosarum
GCF_000227685.2	Thioalkalivibrio paradoxus
GCF_002012005.1	Escherichia coli
GCF_001854345.1	Bacillus velezensis
GCF_002302375.1	Sinorhizobium meliloti
GCF_002201975.1	Bacillus velezensis
GCF_000223965.1	Pseudomonas aeruginosa
GCF_001890165.1	Salmonella enterica
GCF_001932695.1	Weissella cibaria
GCF_001549875.1	Helicobacter pylori
GCF_000816145.1	Pseudothermotoga hypogea
GCF_000632885.1	Ehrlichia chaffeensis
GCF_000833535.1	Francisella tularensis
GCF_004367705.1	Burkholderia pseudomallei
GCF_005311065.1	Treponema pallidum
GCF_000283855.1	Rickettsia massiliae
GCF_000015305.1	Mycolicibacterium vanbaalenii
GCF_003952865.1	Bacillus licheniformis
GCF_004344985.1	Citrobacter freundii
GCF_003288035.1	Streptococcus agalactiae
GCF_001723545.1	Lactobacillus curvatus
GCF_900626055.1	Pseudomonas oleovorans
GCF_000961515.1	Paraburkholderia fungorum
GCF_001293085.1	Pseudomonas aeruginosa
GCF_003269465.1	Enterococcus faecium
GCF_001296095.1	Lactobacillus plantarum
GCF_009684695.1	[Clostridium] scindens
GCF_001987335.1	Bordetella pertussis
GCF_002948925.1	Acinetobacter baumannii
GCF_000017805.1	Roseiflexus castenholzii
GCF_002310475.1	Lactococcus raffinolactis
GCF_002111145.1	Burkholderia pseudomallei
GCF_000624655.2	Salmonella enterica
GCF_900638145.1	Serratia fonticola
GCF_002201795.1	Alkalitalea saponilacus
GCF_001902435.1	Klebsiella pneumoniae
GCF_002447395.1	Mycobacterium tuberculosis
GCF_001985245.1	Bordetella pertussis
GCF_900638805.1	Enterococcus faecium
GCF_003443395.1	Streptococcus thermophilus
GCF_000310085.1	Alteromonas mediterranea
GCF_009662135.1	Shigella dysenteriae
GCF_900492145.1	Bordetella pertussis
GCF_000559005.1	Bacillus anthracis
GCF_000258365.1	Salmonella enterica
GCF_002850055.1	Lactobacillus nagelii
GCF_000016905.1	Thermosipho melanesiensis
GCF_002164635.4	Escherichia coli
GCF_900636705.1	Yersinia pseudotuberculosis
GCF_006088755.1	Ralstonia solanacearum
GCF_900635895.1	Escherichia coli
GCF_002286075.1	Bordetella pertussis
GCF_002843965.1	Microbacterium hominis
GCF_000021865.1	Rhodobacter capsulatus
GCF_003355295.1	Neisseria meningitidis
GCF_001636235.1	Acinetobacter baumannii
GCF_000967405.1	Staphylococcus aureus
GCF_001417635.1	Campylobacter coli
GCF_900101035.1	Pseudomonas libanensis
GCF_000021945.1	Chloroflexus aggregans
GCF_000625915.2	Salmonella enterica
GCF_001998885.1	Vagococcus penaei
GCF_001697385.1	Neisseria meningitidis
GCF_003018155.1	Escherichia coli
GCF_004319545.1	Desulfobacter hydrogenophilus
GCF_000146735.1	Escherichia coli
GCF_000320385.2	Sinorhizobium meliloti
GCF_004337635.1	Myroides odoratimimus
GCF_900474405.1	Mannheimia haemolytica
GCF_003069525.1	Klebsiella pneumoniae
GCF_002442695.1	Bordetella pertussis
GCF_003991015.1	Staphylococcus aureus
GCF_001655335.1	Chlamydia trachomatis
GCF_002892025.1	Phaeobacter inhibens
GCF_001593565.1	Escherichia coli
GCF_001987575.1	Bordetella pertussis
GCF_000568675.1	Borrelia hermsii
GCF_001889585.1	Listeria monocytogenes
GCF_002812925.1	Pseudomonas aeruginosa
GCF_000017325.1	Shewanella baltica
GCF_000740255.1	Brucella suis
GCF_003149515.1	Hymenobacter nivis
GCF_002803805.1	Escherichia coli
GCF_001685465.1	Vibrio scophthalmi
GCF_000494895.1	Streptococcus suis
GCF_004135875.1	Streptococcus pyogenes
GCF_000513215.1	Serratia marcescens
GCF_003072465.1	Candidatus Kinetoplastibacterium sorsogonicusi
GCF_900637775.1	Listeria monocytogenes
GCF_001653955.1	Francisella persica
GCF_001938685.1	Bacillus safensis
GCF_000513415.1	Erwinia amylovora
GCF_001888205.1	Providencia stuartii
GCF_003722295.1	Leptospira kmetyi
GCF_900639345.1	Enterococcus faecium
GCF_900039485.1	Candidatus Doolittlea endobia
GCF_002111045.1	Burkholderia pseudomallei
GCF_000271865.1	Streptococcus mutans
GCF_000226275.2	Acinetobacter baumannii
GCF_001900905.1	Escherichia coli
GCF_000410555.1	Treponema pallidum
GCF_001558175.1	Mycoplasma pneumoniae
GCF_003204405.1	Serratia marcescens
GCF_008727155.1	Escherichia coli
GCF_902164615.1	Klebsiella aerogenes
GCF_001302625.1	Salmonella enterica
GCF_003717775.1	Salmonella enterica
GCF_900235885.1	Pseudomonas syringae
GCF_002073835.2	Streptococcus salivarius
GCF_000184185.1	Escherichia coli
GCF_003031225.1	Escherichia coli
GCF_900249835.1	Cupriavidus taiwanensis
GCF_002838705.1	Bifidobacterium breve
GCF_003409075.1	Listeria monocytogenes
GCF_003925875.1	Erysipelotrichaceae bacterium
GCF_001879585.1	Vibrio parahaemolyticus
GCF_000012165.2	Streptococcus pyogenes
GCF_001902475.1	Klebsiella pneumoniae
GCF_009646135.1	Vibrio cholerae
GCF_002310455.2	Caulobacter vibrioides
GCF_000027045.1	Staphylococcus aureus
GCF_000835345.1	Campylobacter jejuni
GCF_000013665.1	Saccharophagus degradans
GCF_003181015.1	Acinetobacter baumannii
GCF_004101525.1	Bacillus licheniformis
GCF_002220555.1	Serratia marcescens
GCF_001998765.1	Anaerostipes hadrus
GCF_001047225.1	Neisseria gonorrhoeae
GCF_002116715.2	Escherichia coli
GCF_001989015.1	Bordetella pertussis
GCF_001721225.1	Escherichia coli
GCF_001672035.1	Lactobacillus plantarum
GCF_004637085.1	Bordetella pertussis
GCF_000147095.1	Streptococcus pneumoniae
GCF_005281475.1	Echinicola rosea
GCF_003515225.1	Ralstonia solanacearum
GCF_004102625.1	Klebsiella michiganensis
GCF_003722375.1	Listeria monocytogenes
GCF_900324405.1	Staphylococcus aureus
GCF_000959125.1	Burkholderia pseudomallei
GCF_007724025.1	Xanthomonas citri
GCF_001997775.1	Mycobacterium tuberculosis
GCF_001865595.1	Campylobacter jejuni
GCF_002859805.1	Bordetella pertussis
GCF_003290385.1	Actinobacillus pleuropneumoniae
GCF_003003555.1	Legionella pneumophila
GCF_003571545.1	Klebsiella pneumoniae
GCF_900187235.1	Corynebacterium urealyticum
GCF_005887635.2	Rhodobacteraceae bacterium
GCF_002128235.1	Mycoplasma pneumoniae
GCF_901421965.1	Klebsiella pneumoniae
GCF_004637045.1	Bordetella pertussis
GCF_003663745.1	Brevibacillus laterosporus
GCF_001277975.1	Burkholderia pseudomallei
GCF_007999005.1	Klebsiella pneumoniae
GCF_000091465.1	Vibrio tasmaniensis
GCF_001294565.1	Serratia marcescens
GCF_008802875.1	Bacillus velezensis
GCF_001697185.1	Wenyingzhuangia fucanilytica
GCF_000695895.1	Bifidobacterium animalis
GCF_003410335.1	Pseudomonas fluorescens
GCF_002741885.1	Salmonella enterica
GCF_005222225.1	Salinimonas lutimaris
GCF_001913195.1	Listeria monocytogenes
GCF_001750725.1	Enterobacter ludwigii
GCF_000233715.2	Desulfallas gibsoniae
GCF_001889005.1	Gramella salexigens
GCF_000252445.1	Deinococcus gobiensis
GCF_002356055.1	Streptococcus intermedius
GCF_000236705.1	Owenweeksia hongkongensis
GCF_002025625.1	Ochrobactrum pituitosum
GCF_001984965.1	Bordetella pertussis
GCF_000009565.1	Escherichia coli
GCF_000284575.1	Streptococcus mutans
GCF_000714675.1	Klebsiella pneumoniae
GCF_004329055.1	Bacillus velezensis
GCF_002968715.1	Escherichia coli
GCF_000022745.1	Brucella microti
GCF_001186465.1	Xanthomonas campestris
GCF_900607305.1	Staphylococcus aureus
GCF_000093025.1	Methylotenera versatilis
GCF_000981845.1	Klebsiella pneumoniae
GCF_009761735.1	Mesorhizobium japonicum
GCF_003184485.1	Bordetella bronchiseptica
GCF_002903085.1	Enterobacteriaceae bacterium
GCF_000742755.1	Klebsiella pneumoniae
GCF_001157245.2	Salmonella enterica
GCF_003516005.1	Acinetobacter baumannii
GCF_902388175.1	Collinsella aerofaciens
GCF_900324065.1	Staphylococcus aureus
GCF_001998865.1	Tessaracoccus flavescens
GCF_003073335.1	Klebsiella pneumoniae
GCF_006364255.1	Candidatus Methylopumilus universalis
GCF_003045385.1	Listeria monocytogenes
GCF_000191445.1	Neisseria meningitidis
GCF_000283655.1	Azospirillum lipoferum
GCF_000582535.1	Candidatus Hepatoplasma crinochetorum
GCF_002214745.2	Escherichia coli
GCF_001640985.1	Proteus mirabilis
GCF_001456315.1	Xylella fastidiosa
GCF_900478315.1	Fusobacterium ulcerans
GCF_009662295.1	Lactococcus petauri
GCF_004104435.1	Akkermansia muciniphila
GCF_900635115.1	Legionella pneumophila
GCF_006065315.1	Flavobacteriaceae bacterium
GCF_000319105.1	Chlamydia trachomatis
GCF_004193955.1	Corynebacterium pseudotuberculosis
GCF_001680025.1	Vibrio natriegens
GCF_000599625.1	Escherichia coli
GCF_002082215.1	Pantoea stewartii
GCF_003606265.1	Clostridium septicum
GCF_001635935.1	Streptococcus pyogenes
GCF_000816305.1	Campylobacter subantarcticus
GCF_009738145.1	Escherichia coli
GCF_007726495.1	Staphylococcus aureus
GCF_000830055.1	Acinetobacter baumannii
GCF_003953005.1	Ureaplasma parvum
GCF_009708855.1	Piscirickettsia salmonis
GCF_001021025.1	Corynebacterium epidermidicanis
GCF_009626935.1	Bordetella holmesii
GCF_900638635.1	Bartonella vinsonii
GCF_000092165.1	Bacillus thuringiensis
GCF_004138665.1	Klebsiella pneumoniae
GCF_900636855.1	Shewanella putrefaciens
GCF_002953095.1	Escherichia coli
GCF_002448115.1	Mycobacterium tuberculosis
GCF_000987925.1	Yersinia enterocolitica
GCF_008085815.1	Histophilus somni
GCF_003798265.1	Burkholderia pseudomallei
GCF_000298515.2	Chlamydia psittaci
GCF_002162015.1	Ralstonia solanacearum
GCF_003255895.1	Citrobacter youngae
GCF_001997585.1	Mycobacterium tuberculosis
GCF_000510285.1	Pseudomonas monteilii
GCF_002191375.1	Brucella melitensis
GCF_000767415.1	Corynebacterium ulcerans
GCF_009648935.1	Citrobacter braakii
GCF_000462955.1	Staphylococcus aureus
GCF_900143135.1	Candidatus Erwinia haradaeae
GCF_004006935.1	Bordetella bronchiseptica
GCF_001021895.1	Staphylococcus aureus
GCF_002813535.1	Streptococcus pneumoniae
GCF_009762365.1	Escherichia coli
GCF_005576595.1	Salmonella enterica
GCF_003184445.1	Bordetella holmesii
GCF_003999815.1	Escherichia coli
GCF_003425445.1	Haemophilus influenzae
GCF_002072655.1	Klebsiella oxytoca
GCF_000967155.2	Escherichia coli
GCF_002192155.1	Brucella melitensis
GCF_000148935.1	Pantoea vagans
GCF_003606225.1	Salmonella enterica
GCF_000441635.1	Chlamydia trachomatis
GCF_003665395.1	Bacillus subtilis
GCF_003254785.1	Lactobacillus curvatus
GCF_004006515.1	Vibrio parahaemolyticus
GCF_001987095.1	Bordetella pertussis
GCF_002946135.1	Clostridioides difficile
GCF_000877795.1	Micrococcus luteus
GCF_000025725.1	Denitrovibrio acetiphilus
GCF_003194065.1	Staphylococcus aureus
GCF_000318645.1	Chlamydia trachomatis
GCF_000829095.1	Helicobacter pylori
GCF_900324385.1	Staphylococcus aureus
GCF_001457495.1	Staphylococcus aureus
GCF_003851605.1	Pseudomonas orientalis
GCF_001867005.1	Corynebacterium pseudotuberculosis
GCF_009497995.1	Acinetobacter baumannii
GCF_000267545.1	Pseudomonas stutzeri
GCF_008330345.1	Francisella noatunensis
GCF_002804265.1	Pectobacterium atrosepticum
GCF_000161115.1	Bacillus cereus
GCF_003717355.1	Salmonella enterica
GCF_001857965.1	Flavobacterium commune
GCF_004124035.2	Salmonella enterica
GCF_002079945.1	Parasaccharibacter apium
GCF_002003265.1	Paenibacillus larvae
GCF_900637935.1	Kurthia zopfii
GCF_003860745.1	Ralstonia solanacearum
GCF_000184685.1	Intrasporangium calvum
GCF_008305695.1	Streptococcus salivarius
GCF_000988525.3	Salmonella enterica
GCF_002009385.1	Corynebacterium pseudotuberculosis
GCF_900087165.1	Propionibacterium freudenreichii
GCF_007973265.1	Mannheimia haemolytica
GCF_008727535.1	Salmonella enterica
GCF_009497795.1	Bacillus subtilis
GCF_001747385.1	Pseudomonas fluorescens
GCF_001997425.1	Mycobacterium tuberculosis
GCF_003856495.1	Thermoactinomycetaceae bacterium
GCF_001697405.1	Neisseria meningitidis
GCF_002993105.1	Acinetobacter radioresistens
GCF_000445695.1	Mycobacterium tuberculosis
GCF_005221765.1	Escherichia coli
GCF_000317855.1	Streptococcus dysgalactiae
GCF_000091125.1	Sphingobium japonicum
GCF_900637275.1	[Pasteurella] aerogenes
GCF_003073395.1	Staphylococcus aureus
GCF_001594345.1	Enterococcus faecium
GCF_002944495.1	Proteus mirabilis
GCF_007751715.1	Planctomycetes bacterium
GCF_008086405.1	Aggregatibacter actinomycetemcomitans
GCF_900636975.1	Pseudomonas aeruginosa
GCF_000277165.1	Rickettsia prowazekii
GCF_003031795.1	Escherichia coli
GCF_001481675.1	Corynebacterium pseudotuberculosis
GCF_002983625.1	Yersinia intermedia
GCF_004319565.1	Akkermansia muciniphila
GCF_004010675.1	Escherichia coli
GCF_007182835.1	Vibrio rotiferianus
GCF_001677275.1	Vibrio breoganii
GCF_900638165.1	Campylobacter jejuni
GCF_001987915.1	Bordetella pertussis
GCF_009224065.1	Bacillus thuringiensis
GCF_005144885.1	Phreatobacter stygius
GCF_007814385.1	Staphylococcus caprae
GCF_003227955.1	Bacillus anthracis
GCF_001752865.1	Legionella pneumophila
GCF_009363035.1	Escherichia coli
GCF_001889305.1	Dehalococcoides mccartyi
GCF_001661075.1	Pseudomonas silesiensis
GCF_002291305.1	Brucella abortus
GCF_002903215.1	Citrobacter freundii
GCF_003018635.1	Escherichia coli
GCF_000190735.1	Pseudopedobacter saltans
GCF_900100885.1	Microbacterium pygmaeum
GCF_001647855.1	[Haemophilus] ducreyi
GCF_902166835.1	Enterococcus faecium
GCF_000418515.1	Lactobacillus paracasei
GCF_002906595.1	Staphylococcus haemolyticus
GCF_003855195.1	Neisseria gonorrhoeae
GCF_000013385.1	Anaeromyxobacter dehalogenans
GCF_902166495.1	Klebsiella pneumoniae
GCF_900636095.1	Klebsiella aerogenes
GCF_002286215.1	Lactobacillus acidophilus
GCF_000210615.1	Faecalitalea cylindroides
GCF_902387845.1	Morganella morganii
GCF_000417925.1	Mycobacterium tuberculosis
GCF_002237425.1	Pseudomonas aeruginosa
GCF_001545055.1	Mycobacterium tuberculosis
GCF_002849715.1	Arthrobacter crystallopoietes
GCF_000317305.3	Mycolicibacterium neoaurum
GCF_002845965.1	Klebsiella pneumoniae
GCF_008728255.1	Burkholderia pseudomallei
GCF_001507245.1	Campylobacter jejuni
GCF_900474735.1	Staphylococcus aureus
GCF_000583935.1	Pseudomonas aeruginosa
GCF_003718195.1	Salmonella enterica
GCF_002024205.1	Dehalococcoides mccartyi
GCF_000800765.1	Escherichia coli
GCF_900638435.1	Capnocytophaga canimorsus
GCF_005160565.1	Streptococcus pyogenes
GCF_002214205.1	Escherichia coli
GCF_003018255.1	Escherichia coli
GCF_001679985.1	Escherichia coli
GCF_002966575.1	Haemophilus influenzae
GCF_001932875.1	Piscirickettsia salmonis
GCF_003429545.1	Klebsiella pneumoniae
GCF_003994915.1	Streptococcus pneumoniae
GCF_002843685.1	Escherichia coli
GCF_004135975.1	Desulfovibrio carbinolicus
GCF_001988495.1	Bordetella pertussis
GCF_001483905.1	Mycobacterium tuberculosis
GCF_003626935.1	Pseudomonas aeruginosa
GCF_000195955.2	Mycobacterium tuberculosis
GCF_007993755.1	Bradymonadales bacterium
GCF_001548135.1	Pseudomonas aeruginosa
GCF_000238195.1	Brucella canis
GCF_002869785.1	Tsukamurella tyrosinosolvens
GCF_002952175.1	Helicobacter pylori
GCF_001855275.1	Chromobacterium vaccinii
GCF_003351705.1	Streptococcus pneumoniae
GCF_002007505.1	Bartonella apis
GCF_002000865.1	Staphylococcus aureus
GCF_900475865.1	Streptococcus pyogenes
GCF_009709335.1	Piscirickettsia salmonis
GCF_001689935.1	Salmonella enterica
GCF_000340475.1	Oceanobacillus kimchii
GCF_000934325.3	Mycobacterium tuberculosis
GCF_001987395.1	Bordetella pertussis
GCF_001188795.1	Yersinia pestis
GCF_001586155.1	Pseudomonas citronellolis
GCF_900638245.1	Chryseobacterium jeonii
GCF_005166225.1	Salmonella enterica
GCF_008365355.1	Xanthomonas translucens
GCF_003815695.1	Chryseobacterium carnipullorum
GCF_002934065.1	Pseudomonas orientalis
GCF_002094935.1	Coxiella burnetii
GCF_008728775.1	Staphylococcus lugdunensis
GCF_000204255.1	Chlamydia psittaci
GCF_002055765.1	Klebsiella pneumoniae
GCF_900636305.1	Escherichia coli
GCF_000812665.2	Halocynthiibacter arcticus
GCF_001584185.1	Collimonas pratensis
GCF_004010715.1	Escherichia coli
GCF_003411785.2	Pseudomonas aeruginosa
GCF_001879525.1	Pseudomonas aeruginosa
GCF_003345275.1	Enterococcus faecalis
GCF_009625795.1	Bordetella parapertussis
GCF_002357015.1	Rickettsia japonica
GCF_004802635.2	Methylocystis heyeri
GCF_003546725.1	Helicobacter saguini
GCF_008761495.1	Escherichia coli
GCF_000253115.1	Thiomonas arsenitoxydans
GCF_003254805.1	Enterobacter hormaechei
GCF_000623675.2	Salmonella enterica
GCF_002804045.1	Leuconostoc citreum
GCF_900635615.1	Salmonella enterica
GCF_003265245.1	Shigella sonnei
GCF_002163565.1	Spiroplasma clarkii
GCF_001663455.1	Klebsiella pneumoniae
GCF_002950275.1	Shigella boydii
GCF_003324955.1	Salmonella enterica
GCF_000382985.1	Staphylococcus aureus
GCF_000418365.1	Corynebacterium terpenotabidum
GCF_003052645.1	Escherichia coli
GCF_001457595.1	Mycolicibacterium smegmatis
GCF_000020745.1	Salmonella enterica
GCF_001027165.1	Listeria monocytogenes
GCF_001692615.1	Salmonella enterica
GCF_008693805.1	Providencia stuartii
GCF_006165145.1	Salmonella enterica
GCF_007978185.1	Mannheimia haemolytica
GCF_003717895.1	Salmonella enterica
GCF_002356655.1	Staphylococcus aureus
GCF_000250925.1	Streptococcus pyogenes
GCF_001039495.1	Bacillus coagulans
GCF_000750215.1	Salmonella enterica
GCF_003851345.1	Pseudomonas chlororaphis
GCF_000789395.1	Clostridium baratii
GCF_003058445.1	Clostridium botulinum
GCF_003184985.1	Staphylococcus aureus
GCF_009184685.1	Salmonella enterica
GCF_002155285.1	Streptococcus mutans
GCF_001686985.1	Mesorhizobium amorphae
GCF_000696675.2	Rhodococcus erythropolis
GCF_002209205.2	Salmonella enterica
GCF_002368115.1	Dolichospermum compactum
GCF_000328765.2	Tepidanaerobacter acetatoxydans
GCF_002852995.3	Klebsiella pneumoniae
GCF_000013705.1	Methylobacillus flagellatus
GCF_005408385.1	Treponema pallidum
GCF_001900475.1	Escherichia coli
GCF_000214355.1	Treponema azotonutricium
GCF_000220455.1	Mycobacterium tuberculosis
GCF_000816345.1	Campylobacter volucris
GCF_900475355.1	Streptococcus agalactiae
GCF_004319525.1	Klebsiella pneumoniae
GCF_002879995.1	Ehrlichia canis
GCF_000954135.1	Ralstonia mannitolilytica
GCF_001931595.1	Salmonella enterica
GCF_000014005.1	Candidatus Koribacter versatilis
GCF_002078995.2	Lactococcus lactis
GCF_000019125.1	Pseudomonas putida
GCF_003265265.1	Bacillus velezensis
GCF_900683735.1	Fusobacterium ulcerans
GCF_005707215.1	Staphylococcus aureus
GCF_000007825.1	Bacillus cereus
GCF_000485905.1	Spiribacter curvatus
GCF_002886145.1	Mycobacterium tuberculosis
GCF_000235605.1	Desulfosporosinus orientis
GCF_001267925.1	Herbaspirillum hiltneri
GCF_002072065.1	Geobacillus thermodenitrificans
GCF_900693045.1	Streptococcus pneumoniae
GCF_003194105.1	Staphylococcus aureus
GCF_000632905.1	Ehrlichia chaffeensis
GCF_900249745.1	Cupriavidus taiwanensis
GCF_002804145.1	Candidatus Coxiella mudrowiae
GCF_000162975.1	Mycobacterium tuberculosis
GCF_000018325.1	Alkaliphilus oremlandii
GCF_001441165.1	Acidipropionibacterium acidipropionici
GCF_002735965.1	Chromobacterium violaceum
GCF_001042855.1	Xanthomonas oryzae
GCF_009627935.1	Bordetella holmesii
GCF_004295665.1	Litorilituus sediminis
GCF_009685135.1	Staphylococcus epidermidis
GCF_000146305.1	Edwardsiella tarda
GCF_000800235.1	Neisseria meningitidis
GCF_003955795.1	Francisella tularensis
GCF_900660615.1	Mycoplasma iowae
GCF_000191905.1	Clostridium acetobutylicum
GCF_006378235.1	Streptomyces albidoflavus
GCF_000025105.1	Thermotoga naphthophila
GCF_001586135.1	Ralstonia solanacearum
GCF_001679685.1	Pseudomonas aeruginosa
GCF_002953175.1	Salmonella enterica
GCF_003018555.1	Escherichia coli
GCF_000050405.1	Ehrlichia ruminantium
GCF_001723525.1	Lactobacillus salivarius
GCF_001598635.1	Enterococcus faecalis
GCF_000214215.1	Marinomonas posidonica
GCF_001643975.1	Campylobacter hyointestinalis
GCF_002982195.1	Enterobacter cloacae
GCF_000026705.1	Listeria monocytogenes
GCF_900104805.1	Pseudomonas oryzae
GCF_000021245.2	Acinetobacter baumannii
GCF_900105475.1	Pseudomonas asplenii
GCF_000803705.1	Escherichia coli
GCF_001294625.1	Arthrobacter alpinus
GCF_002224585.2	Pantoea ananatis
GCF_003051985.2	Escherichia coli
GCF_004636145.1	Bordetella pertussis
GCF_000755965.1	Burkholderia pseudomallei
GCF_004009075.1	Bordetella pertussis
GCF_001277175.1	Cronobacter universalis
GCF_002197065.1	Sinorhizobium meliloti
GCF_007753675.1	Planctomycetes bacterium
GCF_001022275.1	Citrobacter freundii
